id	ul	term	pref	replacement
http://data.loterre.fr/ark:/67375/p66-kmddkxxf-2.1	retro-cue advantage	retro-cue advantage	retro-cue effect	retro_cue_effect
http://data.loterre.fr/ark:/67375/p66-kmddkxxf-2.2	retro-cue benefit	retro-cue benefit	retro-cue effect	retro_cue_effect
http://data.loterre.fr/ark:/67375/p66-kp4c4n6g-m.0	dynamic superiority effect	dynamic superiority effect	dynamic superiority effect	dynamic_superiority_effect
http://data.loterre.fr/ark:/67375/p66-kpkz36t6-n.0	dud-alternative effect	dud-alternative effect	dud-alternative effect	dud_alternative_effect
http://data.loterre.fr/ark:/67375/p66-kpkz36t6-n.1	dud effect	dud effect	dud-alternative effect	dud_alternative_effect
http://data.loterre.fr/ark:/67375/p66-ktqq4lnf-r.0	emotion-enhanced memory effect	emotion-enhanced memory effect	emotion-enhanced memory effect	emotion_enhanced_memory_effect
http://data.loterre.fr/ark:/67375/p66-ktqq4lnf-r.1	emotion enhancement effect	emotion enhancement effect	emotion-enhanced memory effect	emotion_enhanced_memory_effect
http://data.loterre.fr/ark:/67375/p66-ktqq4lnf-r.2	emotional enhancement	emotional enhancement	emotion-enhanced memory effect	emotion_enhanced_memory_effect
http://data.loterre.fr/ark:/67375/p66-ktqq4lnf-r.3	emotional enhancement of memory	emotional enhancement of memory	emotion-enhanced memory effect	emotion_enhanced_memory_effect
http://data.loterre.fr/ark:/67375/p66-ktqq4lnf-r.4	emotional memory enhancement effect	emotional memory enhancement effect	emotion-enhanced memory effect	emotion_enhanced_memory_effect
http://data.loterre.fr/ark:/67375/p66-ktqq4lnf-r.5	enhanced emotional memory effect	enhanced emotional memory effect	emotion-enhanced memory effect	emotion_enhanced_memory_effect
http://data.loterre.fr/ark:/67375/p66-ktqq4lnf-r.6	memory enhancement effect of emotion	memory enhancement effect of emotion	emotion-enhanced memory effect	emotion_enhanced_memory_effect
http://data.loterre.fr/ark:/67375/p66-kx30z9xx-c.0	fading affect bias	fading affect bias	fading affect bias	fading_affect_bias
http://data.loterre.fr/ark:/67375/p66-kx30z9xx-c.1	fab effect	fab effect	fading affect bias	fading_affect_bias
http://data.loterre.fr/ark:/67375/p66-kz9hb46b-x.0	overgeneral memory bias	overgeneral memory bias	overgeneral memory bias	overgeneral_memory_bias
http://data.loterre.fr/ark:/67375/p66-kz9hb46b-x.1	overgeneral memory effect	overgeneral memory effect	overgeneral memory bias	overgeneral_memory_bias
http://data.loterre.fr/ark:/67375/p66-kz9hb46b-x.2	overgenerality	overgenerality	overgeneral memory bias	overgeneral_memory_bias
http://data.loterre.fr/ark:/67375/p66-kzrkwj7m-g.0	location updating effect	location updating effect	location updating effect	location_updating_effect
http://data.loterre.fr/ark:/67375/p66-kzrkwj7m-g.1	doorway effect	doorway effect	location updating effect	location_updating_effect
http://data.loterre.fr/ark:/67375/p66-l2kvvw09-1.0	source attribution error	source attribution error	source attribution error	source_attribution_error
http://data.loterre.fr/ark:/67375/p66-l2kvvw09-1.1	misattribution error	misattribution error	source attribution error	source_attribution_error
http://data.loterre.fr/ark:/67375/p66-l2kvvw09-1.2	misattribution of memory	misattribution of memory	source attribution error	source_attribution_error
http://data.loterre.fr/ark:/67375/p66-l2kvvw09-1.3	source confusion	source confusion	source attribution error	source_attribution_error
http://data.loterre.fr/ark:/67375/p66-l2kvvw09-1.4	source misattribution	source misattribution	source attribution error	source_attribution_error
http://data.loterre.fr/ark:/67375/p66-l2kvvw09-1.5	source-monitoring error	source-monitoring error	source attribution error	source_attribution_error
http://data.loterre.fr/ark:/67375/p66-l50fkczq-b.0	repetition effect	repetition effect	repetition effect	repetition_effect
http://data.loterre.fr/ark:/67375/p66-l78bs44x-d.0	déjà vu	déjà vu	déjà vu	déjà_vu
http://data.loterre.fr/ark:/67375/p66-l78bs44x-d.1	déjà vu experience	déjà vu experience	déjà vu	déjà_vu
http://data.loterre.fr/ark:/67375/p66-l78bs44x-d.2	déjà vu sensation	déjà vu sensation	déjà vu	déjà_vu
http://data.loterre.fr/ark:/67375/p66-l90rr0hf-2.0	grouping effect	grouping effect	grouping effect	grouping_effect
http://data.loterre.fr/ark:/67375/p66-lhs10shf-w.0	lexicality effect	lexicality effect	lexicality effect	lexicality_effect
http://data.loterre.fr/ark:/67375/p66-lhs10shf-w.1	lexicality advantage	lexicality advantage	lexicality effect	lexicality_effect
http://data.loterre.fr/ark:/67375/p66-lhxzmnl2-5.0	survival processing effect	survival processing effect	survival processing effect	survival_processing_effect
http://data.loterre.fr/ark:/67375/p66-lhxzmnl2-5.1	survival-processing advantage	survival-processing advantage	survival processing effect	survival_processing_effect
http://data.loterre.fr/ark:/67375/p66-lntn1cjt-v.0	joint memory effect	joint memory effect	joint memory effect	joint_memory_effect
http://data.loterre.fr/ark:/67375/p66-lp0gxjz7-c.0	level-of-processing effect	level-of-processing effect	level-of-processing effect	level_of_processing_effect
http://data.loterre.fr/ark:/67375/p66-lwzzww1c-7.0	age-prospective memory-paradox	age-prospective memory-paradox	age-prospective memory-paradox	age_prospective_memory_paradox
http://data.loterre.fr/ark:/67375/p66-lwzzww1c-7.1	age-pm-paradox	age-pm-paradox	age-prospective memory-paradox	age_prospective_memory_paradox
http://data.loterre.fr/ark:/67375/p66-lxlvt8zd-g.0	exclusivity effect	exclusivity effect	exclusivity effect	exclusivity_effect
http://data.loterre.fr/ark:/67375/p66-m26svgc2-s.0	list composition effect	list composition effect	list composition effect	list_composition_effect
http://data.loterre.fr/ark:/67375/p66-m26svgc2-s.1	list composition paradox	list composition paradox	list composition effect	list_composition_effect
http://data.loterre.fr/ark:/67375/p66-m26svgc2-s.2	mixed-list paradox	mixed-list paradox	list composition effect	list_composition_effect
http://data.loterre.fr/ark:/67375/p66-m3w9xwpj-z.0	source overdistribution	source overdistribution	source overdistribution	source_overdistribution
http://data.loterre.fr/ark:/67375/p66-m65527m2-w.0	inconsistency effect	inconsistency effect	inconsistency effect	inconsistency_effect
http://data.loterre.fr/ark:/67375/p66-mf7pgh5q-c.0	retrograde enhancement	retrograde enhancement	retrograde facilitation	retrograde_facilitation
http://data.loterre.fr/ark:/67375/p66-mht5s4xh-4.0	self-reference effect	self-reference effect	self-reference effect	self_reference_effect
http://data.loterre.fr/ark:/67375/p66-mht5s4xh-4.1	self-bias	self-bias	self-reference effect	self_reference_effect
http://data.loterre.fr/ark:/67375/p66-mht5s4xh-4.2	self-referential effect	self-referential effect	self-reference effect	self_reference_effect
http://data.loterre.fr/ark:/67375/p66-mklv8423-f.0	bilateral field advantage	bilateral field advantage	bilateral field advantage	bilateral_field_advantage
http://data.loterre.fr/ark:/67375/p66-mlwj2pr9-z.0	phonological neighbourhood effect	phonological neighbourhood effect	phonological neighbourhood effect	phonological_neighbourhood_effect
http://data.loterre.fr/ark:/67375/p66-mn6r4qr2-l.0	word length effect	word length effect	word length effect	word_length_effect
http://data.loterre.fr/ark:/67375/p66-mrqvth7z-c.0	repetition enhancement	repetition enhancement	repetition enhancement	repetition_enhancement
http://data.loterre.fr/ark:/67375/p66-mt60xtld-z.0	rationalization	rationalization	rationalization	rationalization
http://data.loterre.fr/ark:/67375/p66-mxq2wqpv-p.0	boundary extension illusion	boundary extension illusion	boundary extension illusion	boundary_extension_illusion
http://data.loterre.fr/ark:/67375/p66-mxq2wqpv-p.1	boundary extension effect	boundary extension effect	boundary extension illusion	boundary_extension_illusion
http://data.loterre.fr/ark:/67375/p66-n3b4xncr-r.0	simulation of amnesia	simulation of amnesia	simulated amnesia	simulated_amnesia
http://data.loterre.fr/ark:/67375/p66-n3mh6kq1-k.0	concreteness effect	concreteness effect	concreteness effect	concreteness_effect
http://data.loterre.fr/ark:/67375/p66-n3mh6kq1-k.1	imageability effect	imageability effect	concreteness effect	concreteness_effect
http://data.loterre.fr/ark:/67375/p66-n880rdr0-l.0	confidence-accuracy relationship	confidence-accuracy relationship	confidence-accuracy relationship	confidence_accuracy_relationship
http://data.loterre.fr/ark:/67375/p66-n880rdr0-l.1	accuracy–confidence relation	accuracy–confidence relation	confidence-accuracy relationship	confidence_accuracy_relationship
http://data.loterre.fr/ark:/67375/p66-nb0rrmwd-j.0	living-in-history effect	living-in-history effect	living-in-history effect	living_in_history_effect
http://data.loterre.fr/ark:/67375/p66-nkfh3f7m-w.0	humour effect	humour effect	humour effect	humour_effect
http://data.loterre.fr/ark:/67375/p66-nl02rmcx-s.0	output interference	output interference	output interference	output_interference
http://data.loterre.fr/ark:/67375/p66-nm9j4q83-p.0	taboo word effect	taboo word effect	taboo word effect	taboo_word_effect
http://data.loterre.fr/ark:/67375/p66-nmpjrdhn-7.0	mood-congruent memory	mood-congruent memory	mood-congruent memory	mood_congruent_memory
http://data.loterre.fr/ark:/67375/p66-nmpjrdhn-7.1	mood congruence effect	mood congruence effect	mood-congruent memory	mood_congruent_memory
http://data.loterre.fr/ark:/67375/p66-nmpjrdhn-7.2	mood congruency effect	mood congruency effect	mood-congruent memory	mood_congruent_memory
http://data.loterre.fr/ark:/67375/p66-nw3jf7sx-j.0	picture complexity effect	picture complexity effect	picture complexity effect	picture_complexity_effect
http://data.loterre.fr/ark:/67375/p66-p23rvj0x-6.0	google effect	google effect	google effect	google_effect
http://data.loterre.fr/ark:/67375/p66-p7wkfd46-7.0	negative repetition effect	negative repetition effect	negative repetition effect	negative_repetition_effect
http://data.loterre.fr/ark:/67375/p66-pc2nm3qc-4.0	unconscious transference effect	unconscious transference effect	unconscious transference effect	unconscious_transference_effect
http://data.loterre.fr/ark:/67375/p66-pc2nm3qc-4.1	bystander misidentification	bystander misidentification	unconscious transference effect	unconscious_transference_effect
http://data.loterre.fr/ark:/67375/p66-pc2nm3qc-4.2	unconscious transference	unconscious transference	unconscious transference effect	unconscious_transference_effect
http://data.loterre.fr/ark:/67375/p66-pm7rprwp-q.0	imagination inflation effect	imagination inflation effect	imagination inflation effect	imagination_inflation_effect
http://data.loterre.fr/ark:/67375/p66-pnppkj91-b.0	whole-part effect	whole-part effect	whole-part effect	whole_part_effect
http://data.loterre.fr/ark:/67375/p66-prtp921v-l.0	mccabe effect	mccabe effect	mccabe effect	mccabe_effect
http://data.loterre.fr/ark:/67375/p66-ptgl0p1g-b.0	context-dependent memory effect	context-dependent memory effect	context-dependent memory effect	context_dependent_memory_effect
http://data.loterre.fr/ark:/67375/p66-ptgl0p1g-b.1	context dependency effect	context dependency effect	context-dependent memory effect	context_dependent_memory_effect
http://data.loterre.fr/ark:/67375/p66-ptgl0p1g-b.2	environmental context-dependent memory	environmental context-dependent memory	context-dependent memory effect	context_dependent_memory_effect
http://data.loterre.fr/ark:/67375/p66-ptrplm1x-z.0	memory blindness effect	memory blindness effect	memory blindness effect	memory_blindness_effect
http://data.loterre.fr/ark:/67375/p66-q2gcn73b-t.0	false-persistence effect	false-persistence effect	false-persistence effect	false_persistence_effect
http://data.loterre.fr/ark:/67375/p66-q4x84mp3-1.0	semantic blocking effect	semantic blocking effect	semantic blocking effect	semantic_blocking_effect
http://data.loterre.fr/ark:/67375/p66-q4x84mp3-1.1	category interference effect	category interference effect	semantic blocking effect	semantic_blocking_effect
http://data.loterre.fr/ark:/67375/p66-q68jxkvx-n.0	drawing effect	drawing effect	drawing effect	drawing_effect
http://data.loterre.fr/ark:/67375/p66-q7457568-z.0	semantic proximity effect	semantic proximity effect	semantic proximity effect	semantic_proximity_effect
http://data.loterre.fr/ark:/67375/p66-qfqkmzv7-z.0	articulatory suppression effect	articulatory suppression effect	articulatory suppression effect	articulatory_suppression_effect
http://data.loterre.fr/ark:/67375/p66-qfqkmzv7-z.1	concurrent articulation effect	concurrent articulation effect	articulatory suppression effect	articulatory_suppression_effect
http://data.loterre.fr/ark:/67375/p66-qfv3w07h-q.0	event boundary advantage	event boundary advantage	event boundary advantage	event_boundary_advantage
http://data.loterre.fr/ark:/67375/p66-qh5h5cr8-r.0	contiguity effect	contiguity effect	contiguity effect	contiguity_effect
http://data.loterre.fr/ark:/67375/p66-qh5h5cr8-r.1	temporal clustering effect	temporal clustering effect	contiguity effect	contiguity_effect
http://data.loterre.fr/ark:/67375/p66-qh5h5cr8-r.2	temporal contiguity effect	temporal contiguity effect	contiguity effect	contiguity_effect
http://data.loterre.fr/ark:/67375/p66-qjzn2x6p-9.0	part-list cuing effect	part-list cuing effect	part-list cuing effect	part_list_cuing_effect
http://data.loterre.fr/ark:/67375/p66-qjzn2x6p-9.1	part-list cuing impairment effect	part-list cuing impairment effect	part-list cuing effect	part_list_cuing_effect
http://data.loterre.fr/ark:/67375/p66-qjzn2x6p-9.2	part-set cuing effect	part-set cuing effect	part-list cuing effect	part_list_cuing_effect
http://data.loterre.fr/ark:/67375/p66-qjzn2x6p-9.3	part-set cuing impairment effect	part-set cuing impairment effect	part-list cuing effect	part_list_cuing_effect
http://data.loterre.fr/ark:/67375/p66-qjzn2x6p-9.4	part-set cuing inhibition effect	part-set cuing inhibition effect	part-list cuing effect	part_list_cuing_effect
http://data.loterre.fr/ark:/67375/p66-qn9h3md5-d.0	generation effect	generation effect	generation effect	generation_effect
http://data.loterre.fr/ark:/67375/p66-qnhv3zsx-d.0	distinctiveness effect	distinctiveness effect	distinctiveness effect	distinctiveness_effect
http://data.loterre.fr/ark:/67375/p66-qnqmwrxd-m.0	weapon focus effect	weapon focus effect	weapon focus effect	weapon_focus_effect
http://data.loterre.fr/ark:/67375/p66-qnqmwrxd-m.1	weapon focusing	weapon focusing	weapon focus effect	weapon_focus_effect
http://data.loterre.fr/ark:/67375/p66-qr124h6d-w.0	typicality effect	typicality effect	typicality effect	typicality_effect
http://data.loterre.fr/ark:/67375/p66-r5x6glr8-4.0	recollection without remembering	recollection without remembering	recollection without remembering	recollection_without_remembering
http://data.loterre.fr/ark:/67375/p66-rds0z9tm-h.0	butcher-in-the-bus phenomenon	butcher-in-the-bus phenomenon	butcher-in-the-bus phenomenon	butcher_in_the_bus_phenomenon
http://data.loterre.fr/ark:/67375/p66-rds0z9tm-h.1	bob experience	bob experience	butcher-in-the-bus phenomenon	butcher_in_the_bus_phenomenon
http://data.loterre.fr/ark:/67375/p66-rds0z9tm-h.2	butcher-on-the-bus phenomenon	butcher-on-the-bus phenomenon	butcher-in-the-bus phenomenon	butcher_in_the_bus_phenomenon
http://data.loterre.fr/ark:/67375/p66-rg9g5m6j-r.0	target effect	target effect	target effect	target_effect
http://data.loterre.fr/ark:/67375/p66-rgd806lb-1.0	tip-of-the-tongue	tip-of-the-tongue	tip-of-the-tongue	tip_of_the_tongue
http://data.loterre.fr/ark:/67375/p66-rgd806lb-1.1	tot	tot	tip-of-the-tongue	tip_of_the_tongue
http://data.loterre.fr/ark:/67375/p66-rk1d619z-m.0	cognitive-context dependent memory	cognitive-context dependent memory	cognitive-context dependent memory	cognitive_context_dependent_memory
http://data.loterre.fr/ark:/67375/p66-rk502hkx-5.0	sandwich effect	sandwich effect	sandwich effect	sandwich_effect
http://data.loterre.fr/ark:/67375/p66-rltgghm0-3.0	telescoping effect	telescoping effect	telescoping effect	telescoping_effect
http://data.loterre.fr/ark:/67375/p66-rltgghm0-3.1	telescoping bias	telescoping bias	telescoping effect	telescoping_effect
http://data.loterre.fr/ark:/67375/p66-rltgghm0-3.2	telescoping error	telescoping error	telescoping effect	telescoping_effect
http://data.loterre.fr/ark:/67375/p66-rn8dcdb0-2.0	phonological similarity effect	phonological similarity effect	phonological similarity effect	phonological_similarity_effect
